Date,Timestamp,IP,Method,Endpoint,Status
2025-06-01,2025-06-01T02:05:43.211192918Z,157.66.96.46:38561,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:05:50.153032401Z,157.66.96.46:38561,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:08:36.854310533Z,157.66.96.46:46766,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:08:45.522650339Z,157.66.96.46:46766,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:13:37.335099987Z,157.66.96.46:49024,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:13:42.151553010Z,157.66.96.46:49024,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:17:28.582287465Z,157.66.96.46:47317,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:17:31.952598779Z,157.66.96.46:47317,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:19:28.979639848Z,157.66.96.46:33972,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:19:32.563590298Z,157.66.96.46:33972,POST,/classify,200
2025-06-01,2025-06-01T02:26:46.434566737Z,157.66.96.46:46955,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:26:57.509394294Z,157.66.96.46:46955,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:30:59.186538387Z,157.66.96.46:56570,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:31:08.713860343Z,157.66.96.46:56570,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T02:39:33.822405953Z,157.66.96.46:46361,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T02:39:42.416929654Z,157.66.96.46:46361,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T07:02:29.227494340Z,157.66.96.46:39879,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T07:02:32.632469954Z,157.66.96.46:39879,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T08:54:30.853424262Z,157.66.96.46:39645,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T08:54:34.918412760Z,157.66.96.46:39645,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T13:29:35.408441138Z,157.66.96.46:50141,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T13:29:40.456817284Z,157.66.96.46:50141,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T13:38:36.133178707Z,157.66.96.46:57560,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T13:38:41.248895936Z,157.66.96.46:57560,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T14:06:02.409641230Z,157.66.96.46:47394,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T14:06:13.666629960Z,157.66.96.46:47394,POST,/classify_ngoaitru,200
2025-06-01,2025-06-01T15:19:49.638586235Z,157.66.96.46:54400,POST,/medicine_classify_v2/,200
2025-06-01,2025-06-01T15:19:56.402392910Z,157.66.96.46:54400,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T01:52:28.662049973Z,157.66.96.46:50676,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T01:52:32.184630307Z,157.66.96.46:50676,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T01:59:29.849918794Z,157.66.96.46:48039,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T01:59:34.262561088Z,157.66.96.46:48039,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T02:10:34.097577074Z,157.66.96.46:63747,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T02:10:39.202568742Z,157.66.96.46:63747,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T02:24:45.781947053Z,1.52.198.146:59350,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T03:22:35.482455101Z,157.66.96.46:42403,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T03:22:40.883144280Z,157.66.96.46:42403,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T03:39:36.374149568Z,157.66.96.46:48124,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T03:39:43.150908954Z,157.66.96.46:48124,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T03:41:34.313263206Z,157.66.96.46:56833,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T03:41:38.490820210Z,157.66.96.46:56833,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T03:47:58.425755190Z,103.9.0.229:53512,POST,/medicine_classify/,200
2025-06-02,2025-06-02T03:51:17.048539513Z,103.9.0.229:55694,POST,/medicine_classify/,200
2025-06-02,2025-06-02T03:51:51.056923365Z,103.9.0.229:56342,POST,/medicine_classify/,200
2025-06-02,2025-06-02T03:54:29.860481789Z,157.66.96.46:59114,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T03:54:34.595282417Z,157.66.96.46:59114,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T05:17:35.632948299Z,157.66.96.46:57420,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T05:17:40.992848410Z,157.66.96.46:57420,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T05:26:27.426962596Z,157.66.96.46:35422,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T05:26:30.410016863Z,157.66.96.46:35422,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T06:37:46.667861590Z,157.66.96.46:64672,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T06:37:53.076942455Z,157.66.96.46:64672,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T07:16:16.230144927Z,157.66.96.46:65115,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T07:16:28.250730724Z,157.66.96.46:65115,POST,/classify,200
2025-06-02,2025-06-02T07:18:09.872885179Z,157.66.96.46:65409,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T07:18:20.124229158Z,157.66.96.46:65409,POST,/classify,200
2025-06-02,2025-06-02T08:01:28.546613831Z,157.66.96.46:44661,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T08:01:31.789834229Z,157.66.96.46:44661,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T08:42:50.349113176Z,157.66.96.46:40460,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T08:43:06.047611227Z,157.66.96.46:40460,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T09:30:21.613697164Z,157.66.96.46:50032,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T09:49:41.334319881Z,157.66.96.46:63346,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T09:49:47.707601051Z,157.66.96.46:63346,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T09:53:29.140341715Z,157.66.96.46:46410,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T09:53:32.290045200Z,157.66.96.46:46410,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T09:55:14.952796024Z,157.66.96.46:46069,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T09:56:29.170952170Z,157.66.96.46:58709,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T09:56:32.443620673Z,157.66.96.46:58709,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T12:18:38.322463919Z,103.9.0.229:58350,POST,/medicine_classify/,200
2025-06-02,2025-06-02T12:18:42.902907215Z,103.9.0.229:58350,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T12:19:26.016263265Z,103.9.0.229:44212,POST,/medicine_classify/,200
2025-06-02,2025-06-02T12:19:29.969029778Z,103.9.0.229:44212,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T12:20:15.970772698Z,103.9.0.229:57848,POST,/medicine_classify/,200
2025-06-02,2025-06-02T12:20:19.480769867Z,103.9.0.229:57848,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T13:21:41.079878992Z,157.66.96.46:36426,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T13:21:47.363743330Z,157.66.96.46:36426,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T13:47:30.715933329Z,157.66.96.46:65167,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T13:47:37.448624593Z,157.66.96.46:65167,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T14:10:57.514545787Z,157.66.96.46:43435,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T14:11:12.983921852Z,157.66.96.46:43435,POST,/classify,200
2025-06-02,2025-06-02T14:15:53.972757850Z,157.66.96.46:33310,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T14:16:01.312386553Z,157.66.96.46:33310,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T15:03:29.090033366Z,157.66.96.46:35809,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T15:06:29.540312605Z,157.66.96.46:65223,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T15:06:32.703050525Z,157.66.96.46:65223,POST,/classify_ngoaitru,200
2025-06-02,2025-06-02T15:32:52.057045303Z,157.66.96.46:44222,POST,/medicine_classify_v2/,200
2025-06-02,2025-06-02T15:33:00.452724611Z,157.66.96.46:44222,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T00:54:32.712692560Z,157.66.96.46:42363,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T00:54:36.234120341Z,157.66.96.46:42363,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T02:19:10.647030032Z,103.9.0.229:52162,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T02:19:16.440155749Z,103.9.0.229:52162,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T02:26:38.668662403Z,103.9.0.229:37722,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T04:03:37.075646719Z,157.66.96.46:56180,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T04:03:41.188138458Z,157.66.96.46:56180,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T04:26:38.322513838Z,157.66.96.46:44435,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T04:26:42.449480465Z,157.66.96.46:44435,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T04:31:37.719150826Z,157.66.96.46:44388,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T04:31:42.596882407Z,157.66.96.46:44388,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T04:33:45.230283565Z,157.66.96.46:44543,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T06:50:20.670537672Z,1.52.198.146:57596,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T08:22:44.228793736Z,157.66.96.46:62880,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T08:22:51.910658665Z,157.66.96.46:62880,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T08:53:33.209830018Z,157.66.96.46:44282,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T08:53:39.904043119Z,157.66.96.46:44282,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T09:18:03.898680032Z,157.66.96.46:38818,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T10:14:47.146109381Z,157.66.96.46:54678,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T10:14:51.062574523Z,157.66.96.46:54678,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T10:44:36.619443285Z,157.66.96.46:50487,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T10:44:43.916744411Z,157.66.96.46:50487,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T11:06:44.468865275Z,157.66.96.46:57378,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T11:06:51.170455605Z,157.66.96.46:57378,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T11:11:31.686376393Z,157.66.96.46:43256,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T11:11:37.014262031Z,157.66.96.46:43256,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T11:12:47.922751678Z,157.66.96.46:59722,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T11:12:53.392487118Z,157.66.96.46:59722,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T11:22:31.490740272Z,157.66.96.46:33370,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T11:22:36.287039628Z,157.66.96.46:33370,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T14:30:56.880690199Z,157.66.96.46:54793,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T14:31:04.336844066Z,157.66.96.46:54793,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T16:28:03.908983937Z,157.66.96.46:60584,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T16:28:10.047899569Z,157.66.96.46:60584,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T16:53:37.571673802Z,157.66.96.46:40376,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T16:53:43.544415356Z,157.66.96.46:40376,POST,/classify_ngoaitru,200
2025-06-03,2025-06-03T22:45:32.725413177Z,157.66.96.46:36679,POST,/medicine_classify_v2/,200
2025-06-03,2025-06-03T22:45:37.276778863Z,157.66.96.46:36679,POST,/classify,200
2025-06-04,2025-06-04T01:56:43.425622132Z,157.66.96.46:49722,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T02:03:35.935418926Z,157.66.96.46:43919,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T02:03:43.501532664Z,157.66.96.46:43919,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T03:26:08.308215767Z,157.66.96.46:48973,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T03:26:28.685431422Z,157.66.96.46:48973,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T03:31:05.719270872Z,103.9.0.229:54444,POST,/medicine_classify/,200
2025-06-04,2025-06-04T03:35:09.692972905Z,103.9.0.229:47552,POST,/medicine_classify/,200
2025-06-04,2025-06-04T03:35:55.618838431Z,103.9.0.229:58870,POST,/medicine_classify/,200
2025-06-04,2025-06-04T06:45:33.067967259Z,157.66.96.46:33158,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T06:45:36.486927066Z,157.66.96.46:33158,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T06:47:39.114012475Z,157.66.96.46:42190,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T06:47:45.993384485Z,157.66.96.46:42190,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T07:33:29.176820002Z,157.66.96.46:40909,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T07:34:08.086417475Z,157.66.96.46:61604,POST,/classify,200
2025-06-04,2025-06-04T11:19:43.505108972Z,157.66.96.46:54462,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T11:19:50.649031892Z,157.66.96.46:54462,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T12:52:34.054373603Z,157.66.96.46:63908,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T12:52:41.719927924Z,157.66.96.46:63908,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T15:07:49.556665879Z,157.66.96.46:63940,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T15:07:55.810139045Z,157.66.96.46:63940,POST,/classify_ngoaitru,200
2025-06-04,2025-06-04T15:17:55.204007884Z,157.66.96.46:41643,POST,/medicine_classify_v2/,200
2025-06-04,2025-06-04T15:18:05.119198186Z,157.66.96.46:41643,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T00:55:31.426404994Z,157.66.96.46:61085,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T00:55:37.498558538Z,157.66.96.46:61085,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T02:10:38.405530029Z,118.69.125.122:54749,POST,/extract_drug_info,200
2025-06-05,2025-06-05T02:32:05.831814004Z,103.9.0.229:41046,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T03:22:27.652235182Z,103.9.0.229:57846,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T04:14:35.209642172Z,157.66.96.46:52939,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T04:14:40.663822536Z,157.66.96.46:52939,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T04:34:02.918255302Z,157.66.96.46:61599,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T04:34:13.428034979Z,157.66.96.46:61599,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T06:21:42.173344350Z,157.66.96.46:35035,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T06:21:49.427139672Z,157.66.96.46:35035,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T07:03:13.769590634Z,157.66.96.46:46777,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T07:03:32.185271383Z,157.66.96.46:34812,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T07:35:33.255816473Z,157.66.96.46:37748,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T07:35:37.863217923Z,157.66.96.46:37748,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T08:58:02.348024324Z,157.66.96.46:63833,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T08:58:09.976132971Z,157.66.96.46:63833,POST,/classify,200
2025-06-05,2025-06-05T09:13:04.377225076Z,103.9.0.229:48034,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:21:31.505897897Z,103.9.0.229:35858,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:24:11.259715019Z,157.66.96.46:48628,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:24:23.740540554Z,157.66.96.46:48628,POST,/classify,200
2025-06-05,2025-06-05T09:26:44.294551857Z,103.9.0.229:58214,POST,/medicine_classify/,200
2025-06-05,2025-06-05T09:26:48.416332462Z,103.9.0.229:58214,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:27:55.165370957Z,103.9.0.229:51330,POST,/medicine_classify/,200
2025-06-05,2025-06-05T09:27:59.110357020Z,103.9.0.229:51330,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:28:08.695151574Z,103.9.0.229:46830,POST,/medicine_classify/,200
2025-06-05,2025-06-05T09:28:12.949773553Z,103.9.0.229:46830,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T09:28:14.108232671Z,103.9.0.229:46844,POST,/medicine_classify/,200
2025-06-05,2025-06-05T09:28:17.070526663Z,103.9.0.229:46844,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T10:06:03.308963885Z,103.9.0.229:55412,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T10:08:57.152245368Z,103.9.0.229:40214,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T11:29:39.404287738Z,157.66.96.46:47279,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T11:29:46.093868207Z,157.66.96.46:47279,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T11:46:42.728433448Z,157.66.96.46:65377,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T11:46:50.056488071Z,157.66.96.46:65377,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T14:31:23.188778351Z,157.66.96.46:47456,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T14:31:43.458286104Z,157.66.96.46:33216,POST,/classify,200
2025-06-05,2025-06-05T15:07:58.956086638Z,157.66.96.46:43895,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T15:08:19.486620038Z,157.66.96.46:39642,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T17:00:09.081331967Z,157.66.96.46:53324,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T17:00:14.068323981Z,157.66.96.46:53324,POST,/classify_ngoaitru,200
2025-06-05,2025-06-05T23:36:11.883304405Z,157.66.96.46:55024,POST,/medicine_classify_v2/,200
2025-06-05,2025-06-05T23:36:16.461761444Z,157.66.96.46:55024,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T03:39:10.384000442Z,157.66.96.46:62232,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T03:39:14.931418239Z,157.66.96.46:62232,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T07:57:09.606372412Z,157.66.96.46:47789,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T07:57:13.397923123Z,157.66.96.46:47789,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T09:03:33.328734656Z,157.66.96.46:37565,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T09:03:44.521635811Z,157.66.96.46:37565,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T10:25:23.106305021Z,157.66.96.46:43480,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T10:25:31.171891669Z,157.66.96.46:43480,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T10:32:07.510587457Z,157.66.96.46:63782,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T10:32:28.080576114Z,157.66.96.46:60170,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T10:34:07.007368023Z,157.66.96.46:39536,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T10:34:10.694830398Z,157.66.96.46:39536,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T10:41:06.990672079Z,157.66.96.46:59816,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T10:41:10.510413931Z,157.66.96.46:59816,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T10:44:06.322817565Z,157.66.96.46:54716,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T10:44:10.166551793Z,157.66.96.46:54716,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T13:51:12.638832660Z,157.66.96.46:37342,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T13:51:18.293376716Z,157.66.96.46:37342,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T14:33:16.998242390Z,157.66.96.46:64943,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T14:33:21.878651425Z,157.66.96.46:64943,POST,/classify,200
2025-06-06,2025-06-06T16:53:10.678938037Z,157.66.96.46:43514,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T16:53:16.079120849Z,157.66.96.46:43514,POST,/classify_ngoaitru,200
2025-06-06,2025-06-06T17:09:07.509151806Z,157.66.96.46:57821,POST,/medicine_classify_v2/,200
2025-06-06,2025-06-06T17:09:12.472781692Z,157.66.96.46:57821,POST,/classify_ngoaitru,200
2025-06-07,2025-06-07T09:21:21.772438446Z,157.66.96.46:61047,POST,/medicine_classify_v2/,200
2025-06-07,2025-06-07T09:21:29.095133409Z,157.66.96.46:61047,POST,/classify,200
2025-06-07,2025-06-07T15:42:21.278231730Z,157.66.96.46:35226,POST,/medicine_classify_v2/,200
2025-06-07,2025-06-07T15:42:29.129398955Z,157.66.96.46:35226,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T03:00:17.654114396Z,157.66.96.46:61965,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T03:00:24.348576443Z,157.66.96.46:61965,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T04:26:24.651381008Z,157.66.96.46:36099,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T04:26:39.214436825Z,157.66.96.46:36099,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T04:31:34.825357672Z,157.66.96.46:56155,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T04:31:48.182671013Z,157.66.96.46:56155,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T07:27:19.998595292Z,157.66.96.46:58437,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T07:27:26.625977297Z,157.66.96.46:58437,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T07:56:13.429707204Z,157.66.96.46:55556,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T07:56:18.447967575Z,157.66.96.46:55556,POST,/classify,200
2025-06-08,2025-06-08T07:59:35.885511969Z,157.66.96.46:42689,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T07:59:43.187124324Z,157.66.96.46:42689,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T08:15:12.576590158Z,157.66.96.46:45836,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T08:15:16.877956785Z,157.66.96.46:45836,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T11:15:21.214974912Z,157.66.96.46:50588,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T11:15:28.837869835Z,157.66.96.46:50588,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T11:21:13.613376176Z,157.66.96.46:47479,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T11:21:21.947647730Z,157.66.96.46:47479,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T12:39:35.600270741Z,157.66.96.46:51138,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T12:40:26.528834291Z,157.66.96.46:51138,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T15:10:18.441939910Z,157.66.96.46:36389,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T15:10:25.936209541Z,157.66.96.46:36389,POST,/classify_ngoaitru,200
2025-06-08,2025-06-08T15:46:08.623916817Z,157.66.96.46:55858,POST,/medicine_classify_v2/,200
2025-06-08,2025-06-08T15:46:12.325787244Z,157.66.96.46:55858,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T00:07:22.151095811Z,157.66.96.46:41056,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T00:07:27.852859729Z,157.66.96.46:41056,POST,/classify,200
2025-06-09,2025-06-09T01:55:20.887416611Z,157.66.96.46:44153,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T01:55:28.568292780Z,157.66.96.46:44153,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T02:19:12.910984072Z,157.66.96.46:45631,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T02:19:18.893778733Z,157.66.96.46:45631,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T02:39:07.414368961Z,157.66.96.46:52507,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T02:39:11.601060649Z,157.66.96.46:52507,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T02:46:18.411746817Z,157.66.96.46:49671,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T02:46:25.530278486Z,157.66.96.46:49671,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T02:50:18.123919233Z,157.66.96.46:38576,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T02:50:26.878620976Z,157.66.96.46:38576,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T04:53:05.296715800Z,157.66.96.46:63877,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T04:53:20.103371551Z,157.66.96.46:41323,POST,/classify,200
2025-06-09,2025-06-09T05:06:09.107910980Z,157.66.96.46:63868,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T05:06:13.878414481Z,157.66.96.46:63868,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T06:31:09.478042062Z,157.66.96.46:34459,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T06:31:13.546281308Z,157.66.96.46:34459,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T09:36:18.977258482Z,157.66.96.46:51947,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T09:36:26.020171246Z,157.66.96.46:51947,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T09:37:36.523052108Z,118.69.125.122:51644,POST,/classify_ngoaitru_v2,200
